PERIODO,PROVEEDOR,DIRECCION,RANGO_PESO_ENVIO,AMBITO,TIPO_ENVIO,TIPO_SERVICIO,INGRESOS,NUMERO_TOTAL_ENVIOS
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,984,600",11
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 670,000",3
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 3,222,200",17
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 308,500",1
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 59,321,350",158
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 11,487,850",17
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 263,887,100","75,474"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,953,200",862
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 32,669,300","8,841"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 45,909,900","11,775"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 6,345,800","1,186"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 4,433,200",796
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,140,400",552
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 17,521,400","4,618"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,939,800","1,003"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,549,200",382
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 4,705,400",673
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,779,200",229
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,799,800",482
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,710,600",183
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,966,900",304
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 7,578,100",614
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 19,981,200","1,577"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 124,225,500","25,302"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 100,847,700","15,525"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Encomienda normal,"$ 190,650",9
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 23,800",2
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 164,000",16
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 3,168,450",271
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Encomienda certificada,"$ 22,300",1
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Encomienda normal,"$ 351,850",18
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 48,000",6
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 840,800",99
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 23,996,100","2,999"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia prioritaria normal,"$ 17,800",4
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Encomienda normal,"$ 526,000",26
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 40,800",2
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 586,600",42
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Encomienda certificada,"$ 7,450",1
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Encomienda normal,"$ 1,331,150",65
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 173,300",23
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 368,000",20
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Encomienda normal,"$ 724,550",37
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 54,600",7
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 340,800",16
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Encomienda certificada,"$ 22,900",1
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Encomienda normal,"$ 1,942,750",91
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,458,480",59
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 600,400",39
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 808,000",26
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda certificada,"$ 823,500",26
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda normal,"$ 27,964,350",874
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correo telegráfico,"$ 177,384,000","44,928"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,549,620",307
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 983,813,950","130,755"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,635,893,239","393,832"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 694,100",109
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda certificada,"$ 181,500",9
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda normal,"$ 4,422,000",250
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,937,430",162
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,849,400",313
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 56,444,700","4,829"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 288,600",26
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,909,000",75
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 14,086,700",701
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,578,900",204
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 14,998,500","1,617"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 271,188,150","36,850"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 1,306,650",217
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,235,750",56
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 13,187,700",703
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,078,780",136
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,929,350",290
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 12,550,900",799
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,796,450",74
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 20,937,350","1,036"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,306,710",69
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 3,206,750",274
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 4,886,400",259
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 2,363,550",93
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 12,666,300",612
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,888,380",117
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,263,700",111
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,564,000",136
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,492,200",60
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 13,618,400",656
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,768,640",112
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 14,067,500",871
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 7,648,000",286
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 55,188,800","1,486"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 261,914,600","9,306"
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 464,950",10
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 876,200",24
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 517,800",23
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 20,934,750",410
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 853,200",6
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 165,450",1
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 3,583,300",23
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,408,600",12
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,267,200",19
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 595,000",8
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 124,950",3
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 164,900",5
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 13,944,000",194
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,373,000",15
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,519,600",12
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,420,000",9
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,643,400",7
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,131,100",8
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,284,200",5
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 504,400",4
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,544,900",9
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 26,444,850",50
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 63,550,550",84
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 230,895,000","55,913"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,154,800",593
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 41,243,300","11,273"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 18,376,200","4,921"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 8,081,100","1,515"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 5,778,000","1,067"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 43,200",9
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 19,744,800","5,112"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 4,830,800","1,253"
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 3,087,000",454
2023-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 5,038,900",727
